IUE	Alofi	Niue	Niue International Airport
IUI	Innarsuit	Greenland	Innarsuit Heliport
IVC	Invercargill	New Zealand	Invercargill Airport
IVL	Ivalo	Finland	Ivalo Airport
IWA	Ivanovo	Russia	Ivanovo South Airport
IWD	Ironwood	United States	Gogebic Iron County Airport
IWJ	Masuda	Japan	Iwami Airport
IWK	Iwakuni	Japan	Iwakuni Kintaikyo Airport
IXA	Agartala	India	Agartala - Maharaja Bir Bikram Airport
IXB	Siliguri	India	Bagdogra Airport
IXC	Chandigarh	India	Shaheed Bhagat Singh International Airport
IXD	Allahabad	India	Prayagraj Airport
IXE	Mangaluru	India	Mangaluru International Airport
IXG	Belgaum	India	Belagavi Airport
IXI	Lilabari	India	Lilabari North Lakhimpur Airport
IXJ	Jammu	India	Jammu Airport
IXK	Keshod	India	Keshod Airport
IXL	Leh	India	Leh Kushok Bakula Rimpochee Airport
IXM	Madurai	India	Madurai Airport
IXP	Pathankot	India	Pathankot Airport
IXR	Ranchi	India	Birsa Munda Airport
IXS	Silchar	India	Silchar Airport
IXU	Aurangabad	India	Aurangabad Airport
IXY	Kandla	India	Kandla Airport
IXZ	Port Blair	India	Veer Savarkar International Airport / INS Utkrosh
IZA	Juiz de Fora	Brazil	Presidente Itamar Franco Airport
IZO	Izumo	Japan	Izumo Enmusubi Airport
IZT	Ixtepec	Mexico	General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base
JAC	Jackson	United States	Jackson Hole Airport
JAE	Jaén	Peru	Shumba Airport
JAF	Jaffna	Sri Lanka	Jaffna International Airport
JAI	Jaipur	India	Jaipur International Airport
JAN	Jackson	United States	Jackson-Medgar Wiley Evers International Airport
JAU	Jauja	Peru	Francisco Carle Airport
JAV	Ilulissat	Greenland	Ilulissat Airport
JAX	Jacksonville	United States	Jacksonville International Airport
JBB	Jember	Indonesia	Notohadinegoro Airport
JBK	Qitai	China	Qitai Jiangbulake Airport
JBQ	La Isabela	Dominican Republic	La Isabela International Airport
JBR	Jonesboro	United States	Jonesboro Municipal Airport
JCH	Qasigiannguit	Greenland	Qasigiannguit Heliport
JCK		Australia	Julia Creek Airport
JCL	České Budějovice	Czech Republic	České Budějovice South Bohemian Airport
JCU	Ceuta	Spain	Ceuta Heliport
JDF	Juiz de Fora	Brazil	Francisco de Assis Airport
JDH	Jodhpur	India	Jodhpur Airport
JDO	Juazeiro do Norte	Brazil	Orlando Bezerra de Menezes Airport
JDZ	Jingdezhen	China	Jingdezhen Luojia Airport
JED	Jeddah	Saudi Arabia	King Abdulaziz International Airport
JEE	Carrefour Sanon	Haiti	Jérémie Airport
JEG	Aasiaat	Greenland	Aasiaat Airport
JEJ	Ailinglapalap Atoll	Marshall Islands	Jeh Airport
JER	St. Peter	Jersey	Jersey Airport
JFK	New York	United States	John F. Kennedy International Airport
JFR	Paamiut	Greenland	Paamiut Airport
JGA	Jamnagar	India	Jamnagar Airport
JGB	Jagdalpur	India	Jagdalpur Airport
JGD	Jiagedaqi	China	Daxing'anling Elunchun Airport
JGN	Jiayuguan	China	Jiayuguan International Airport
JGO	Qeqertarsuaq	Greenland	Qeqertarsuaq Heliport
JGR	Kangilinnguit	Greenland	Kangilinnguit Heliport
JGS	Ji'an	China	Jinggangshan Airport
JHB	Johor Bahru	Malaysia	Senai International Airport
JHG	Jinghong (Gasa)	China	Xishuangbanna Gasa International Airport
JHM	Lahaina	United States	Kapalua Airport
JHS	Sisimiut	Greenland	Sisimiut Airport
JIB	Djibouti City	Djibouti	Djibouti-Ambouli Airport
JIC	Jinchang	China	Jinchang Jinchuan Airport
JIJ	Jijiga	Ethiopia	Gerad Wilwal International Airport
JIK	Ikaria Island	Greece	Ikaria Airport
JIM	Jimma	Ethiopia	Jimma Airport
JIO	Tiakur	Indonesia	Jos Orno Imsula Airport
JIQ	Qianjiang	China	Qianjiang Wulingshan Airport
JIU	Jiujiang	China	Jiujiang Lushan Airport
JJD	Cruz	Brazil	Comandante Ariston Pessoa Airport
JJG	Jaguaruna	Brazil	Humberto Ghizzo Bortoluzzi Regional Airport
JJM	Meru-Kinna	Kenya	Mulika Lodge Airport
JJN	Quanzhou	China	Quanzhou Jinjiang International Airport
JJU	Qaqortoq	Greenland	Qaqortoq Airport
JKG	Jönköping	Sweden	Jönköping Airport
JKH	Chios Island	Greece	Chios Island National Airport
JKL	Kalymnos Island	Greece	Kalymnos Airport
JKR	Janakpur	Nepal	Janakpur Airport
JLG	Jalgaon	India	Jalgaon Airport
JLN	Joplin	United States	Joplin Regional Airport
JLR	Jabalpur	India	Jabalpur Airport
JMJ	Pu'er (Lancang)	China	Lancang Jingmai Airport
JMK	Mykonos	Greece	Mykonos Island National Airport
JMO	Jomsom	Nepal	Jomsom Airport
JMS	Jamestown	United States	Jamestown Regional Airport
JMU	Jiamusi	China	Jiamusi Songjiang International Airport
JNB	Johannesburg	South Africa	O.R. Tambo International Airport
JNG	Jining	China	Jining Da'an Airport
JNH	Xiuzhou, Hangzhou	China	Jiaxing Nanhu Airport
JNN	Nanortalik	Greenland	Nanortalik Heliport
JNS	Narsaq	Greenland	Narsaq Heliport
JNU	Juneau	United States	Juneau International Airport
JNX	Naxos	Greece	Naxos Island National Airport
JNZ	Jinzhou (Linghai)	China	Jinzhou Bay Airport
JOE	Joensuu	Finland	Joensuu Airport
JOG	Yogyakarta	Indonesia	Adisutjipto International Airport
JOI	Joinville	Brazil	Lauro Carneiro de Loyola Airport
JOL	Jolo	Philippines	Jolo Airport
JOS	Jos	Nigeria	Yakubu Gowon Airport
JPA	João Pessoa	Brazil	Presidente Castro Pinto International Airport
JPE	Paragominas	Brazil	Nagib Demachki Airport
JPR	Ji-Paraná	Brazil	Ji-Paraná Airport
JQA	Uummannaq	Greenland	Qaarsut Airport
JRA	New York	United States	West 30th Street Heliport
JRG		India	Jharsuguda Airport
JRH	Jorhat	India	Jorhat Airport
JRO	Arusha	Tanzania	Kilimanjaro International Airport
JSA		India	Jaisalmer Airport
JSH	Crete Island	Greece	Sitia Airport
JSI	Skiathos	Greece	Skiathos Island National Airport
JSJ	Jiansanjiang	China	Jiansanjiang Shidi Airport
JSK	Bandar-e-Jask	Iran	Jask Airport
JSR	Jashore (Jessore)	Bangladesh	Jessore Airport
JST	Johnstown	United States	John Murtha Johnstown Cambria County Airport
JSU	Maniitsoq	Greenland	Maniitsoq Airport
JSY	Syros Island	Greece	Syros Airport
JTC	Bauru	Brazil	Bauru/Arealva–Moussa Nakhal Tobias State Airport
JTR	Santorini Island	Greece	Santorini International Airport
JTY	Astypalaia Island	Greece	Astypalaia Airport
JUB	Juba	South Sudan	Juba International Airport
JUH	Chizhou	China	Chizhou Jiuhuashan Airport
JUI	Juist	Germany	Juist Airport
JUJ	San Salvador de Jujuy	Argentina	Gobernador Horacio Guzman International Airport
JUK	Ukkusissat	Greenland	Ukkusissat Heliport
JUL	Juliaca	Peru	Inca Manco Capac International Airport
JUM	Jumla	Nepal	Jumla Airport
JUU	Nuugaatsiaq	Greenland	Nuugaatsiaq Heliport
JUV	Upernavik	Greenland	Upernavik Airport
JUZ	Quzhou (Kezheng)	China	Quzhou Airport
JXA	Jixi	China	Jixi Xingkaihu Airport
JYV	Jyväskylän Maalaiskunta	Finland	Jyväskylä Airport
JZH	Ngawa (Songpan)	China	Jiuzhai Huanglong Airport
KAA	Kasama	Zambia	Kasama Airport
KAB	Kariba	Zimbabwe	Kariba Airport
KAC	Qamishli	Syria	Qamishli International Airport
KAD	Kaduna	Nigeria	Kaduna International Airport
KAE	Kake	United States	Kake Seaplane Base
KAI	Kaieteur Falls	Guyana	Kaieteur Airport
KAJ	Kajaani	Finland	Kajaani Airport
KAL	Kaltag	United States	Kaltag Airport
KAN	Kano	Nigeria	Mallam Aminu Kano International Airport
KAO	Kuusamo	Finland	Kuusamo Airport
KAT	Awanui	New Zealand	Kaitaia Airport
KAW	Kawthoung	Myanmar	Kawthoung Airport
KAX	Kalbarri	Australia	Kalbarri Airport
KBC	Birch Creek	United States	Birch Creek Airport
KBL	Kabul	Afghanistan	Kabul International Airport
KBR	Kota Baharu	Malaysia	Sultan Ismail Petra Airport
KBU	Stagen	Indonesia	Gusti Syamsir Alam Airport
KBV	Krabi	Thailand	Krabi International Airport
KCA	Kuqa	China	Kuqa Qiuci Airport
KCC	Coffman Cove	United States	Coffman Cove Seaplane Base
KCG	Chignik	United States	Chignik Airport
KCH	Kuching	Malaysia	Kuching International Airport
KCM	Kahramanmaraş	Turkey	Kahramanmaraş Airport
KCQ	Chignik Lake	United States	Chignik Lake Airport
KCT	Galle	Sri Lanka	Koggala Airport
KCY	Krasnoyarsk	Russia	Krasnoyarsk Cheremshanka Airport
KCZ	Nankoku	Japan	Kochi Ryoma Airport
KDD	Khuzdar	Pakistan	Khuzdar Airport
KDH	Kandahar	Afghanistan	Ahmad Shah Baba International Airport
KDI	Kendari	Indonesia	Haluoleo Airport
KDL	Kärdla	Estonia	Kärdla Airport
KDM	Huvadhu Atoll	Maldives	Kaadedhdhoo Airport
KDO	Kadhdhoo	Maldives	Kadhdhoo Airport
KDU	Skardu	Pakistan	Skardu International Airport
KDV	Vunisea	Fiji	Vunisea Airport
KDZ	Kandy	Sri Lanka	Polgolla Reservoir Seaplane Base
KEB	Nanwalek	United States	Nanwalek Airport
KEF	Reykjavík	Iceland	Keflavik International Airport
KEH	Kenmore	United States	Kenmore Air Harbor LLC Seaplane Base
KEJ	Kemerovo	Russia	Alexei Leonov Kemerovo International Airport
KEM	Kemi / Tornio	Finland	Kemi-Tornio Airport
KEP	Nepalgunj	Nepal	Nepalgunj Airport
KER	Kerman	Iran	Ayatollah Hashemi Rafsanjani International Airport
KET	Kengtung	Myanmar	Kengtung Airport
KEW	Keewaywin	Canada	Keewaywin Airport
KFG		Australia	Kalkgurung Airport
KFP	False Pass	United States	False Pass Airport
KFS	Kastamonu	Turkey	Kastamonu Airport
KGA	Kananga	Democratic Republic of the Congo	Kananga Airport
KGC		Australia	Kingscote Airport
KGD	Kaliningrad	Russia	Khrabrovo Airport
KGE	Kagau Island	Solomon Islands	Kaghau Airport
KGF	Karaganda	Kazakhstan	Sary-Arka Airport
KGI	Broadwood	Australia	Kalgoorlie Boulder Airport
KGK	Koliganek	United States	Koliganek Airport
KGL	Kigali	Rwanda	Kigali International Airport
KGP	Kogalym	Russia	Kogalym International Airport
KGQ	Kangersuatsiaq	Greenland	Kangersuatsiaq Heliport
KGS	Kos Island	Greece	Kos International Airport "Ippokratis"
KGT	Garzê (Kangding)	China	Kangding Airport
KGX	Grayling	United States	Grayling Airport
KHD		Iran	Khoram Abad Airport
KHE	Kherson	Ukraine	Kherson International Airport
KHG	Kashgar	China	Kashgar Laining International Airport
KHH	Kaohsiung (Xiaogang)	Taiwan	Kaohsiung International Airport
KHI	Karachi	Pakistan	Jinnah International Airport
KHK	Khark	Iran	Khark Airport
KHM	Kanti	Myanmar	Kanti Airport
KHN	Nanchang	China	Nanchang Changbei International Airport
KHS	Khasab	Oman	Khasab Airport
KHT	Khost	Afghanistan	Khost International Airport
KHV	Khabarovsk	Russia	Khabarovsk Novy Airport
KHX	Kihihi	Uganda	Savannah Airstrip
KHZ	Kauehi	French Polynesia	Kauehi Airport
KIE	Kieta	Papua New Guinea	Aropa Airport
KIF	Kingfisher Lake	Canada	Kingfisher Lake Airport
KIH	Kish Island	Iran	Kish International Airport
KIJ	Niigata	Japan	Niigata Airport
KIK	Kirkuk	Iraq	Kirkuk International Airport
KIM	Kimberley	South Africa	Kimberley Airport
KIN	Kingston	Jamaica	Norman Manley International Airport
KIO	Kili Island	Marshall Islands	Kili Airport
KIR	Farranfore	Ireland	Kerry Airport
KIS	Kisumu	Kenya	Kisumu International Airport
KIT	Kithira Island	Greece	Kithira Airport
KIX	Osaka	Japan	Kansai International Airport
KJA	Krasnoyarsk	Russia	Krasnoyarsk International Airport
KJB	Orvakal	India	Kurnool Airport
KJH	Kaili  (Huangping)	China	Kaili Huangping Airport
KJI	Burqin	China	Burqin Kanas Airport
KJT	Kertajati	Indonesia	Kertajati International Airport
KKA	Koyuk	United States	Koyuk Alfred Adams Airport
KKB	Kitoi Bay	United States	Kitoi Bay Seaplane Base
KKC	Khon Kaen	Thailand	Khon Kaen Airport
KKE	Kerikeri	New Zealand	Kerikeri Airport
KKH	Kongiganak	United States	Kongiganak Airport
KKI	Akiachak	United States	Akiachak Airport
KKJ	Kitakyushu	Japan	Kitakyushu Airport
KKN	Kirkenes	Norway	Kirkenes Airport, Høybuktmoen
KKR	Raitahiti	French Polynesia	Kaukura Airport
KKS	Kashan	Iran	Kashan Airport
KKW	Kikwit	Democratic Republic of the Congo	Kikwit Airport
KKX	Kikai	Japan	Kikai Airport
KLG	Kalskag	United States	Kalskag Airport
KLH	Kolhapur	India	Kolhapur Airport
KLN	Larsen Bay	United States	Larsen Bay Airport
KLO	Kalibo	Philippines	Kalibo International Airport
KLP	Seruyan	Indonesia	Seruyan Kuala Pembuang Airport
KLR	Kalmar	Sweden	Kalmar Airport
KLU	Klagenfurt am Wörthersee	Austria	Klagenfurt Airport
KLV	Karlovy Vary	Czech Republic	Karlovy Vary Airport
KLW	Klawock	United States	Klawock Airport
KLX	Kalamata	Greece	Kalamata Airport
KMA	Kerema	Papua New Guinea	Kerema Airport
KMC	King Khaled Military City	Saudi Arabia	King Khaled Military City Airport
KME	Kamembe	Rwanda	Kamembe Airport
KMG	Kunming	China	Kunming Changshui International Airport
KMI	Miyazaki	Japan	Miyazaki Airport
KMJ	Kumamoto	Japan	Kumamoto Airport
KMN	Kamina	Democratic Republic of the Congo	Kamina City Airport
KMO	Manokotak	United States	Manokotak Airport
KMQ	Kanazawa	Japan	Komatsu Airport / JASDF Komatsu Air Base
KMS	Kumasi	Ghana	Prempeh I International Airport
KMW	Kostroma	Russia	Kostroma Sokerkino Airport
KMY	Moser Bay	United States	Moser Bay Seaplane Base
KND	Kindu	Democratic Republic of the Congo	Kindu Airport
KNG	Kaimana	Indonesia	Utarom Airport
KNH	Shang-I	Taiwan	Kinmen Airport
KNK	Kokhanok	United States	Kokhanok Airport
KNO	Beringin	Indonesia	Kualanamu International Airport
KNQ	Koné	New Caledonia	Koné Airport
KNS		Australia	King Island Airport
KNU	Kanpur	India	Kanpur Airport
KNW	New Stuyahok	United States	New Stuyahok Airport
KNX	Kununurra	Australia	East Kimberley Regional (Kununurra) Airport
KOA	Kailua-Kona	United States	Ellison Onizuka Kona International Airport at Keāhole
KOC	Koumac	New Caledonia	Koumac Airport
KOE	Kupang	Indonesia	El Tari Airport
KOI	Kirkwall, Orkney Islands	United Kingdom	Kirkwall Airport
KOJ	Kagoshima	Japan	Kagoshima Airport
KOK	Kokkola / Kruunupyy	Finland	Kokkola-Pietarsaari Airport
KOP	Nakhon Phanom	Thailand	Nakhon Phanom Airport
KOS	Preah Sihanouk	Cambodia	Sihanouk International Airport
KOT	Kotlik	United States	Kotlik Airport
KOV	Kokshetau	Kazakhstan	Kokshetau International Airport
KOW	Ganzhou	China	Ganzhou Huangjin Airport
KOY	Olga Bay	United States	Olga Bay Seaplane Base
KOZ	Ouzinkie	United States	Ouzinkie Airport
KPB	Point Baker	United States	Point Baker Seaplane Base
KPN	Kipnuk	United States	Kipnuk Airport
KPO	Pohang	South Korea	Pohang Airport (G-815/K-3)
KPR	Port Williams	United States	Port Williams Seaplane Base
KPV	Perryville	United States	Perryville Airport
KPW	Keperveem	Russia	Keperveem Airport
KPY	Port Bailey	United States	Port Bailey Seaplane Base
KQA	Akutan	United States	Akutan Airport
KQH	Ajmer (Kishangarh)	India	Kishangarh Airport Ajmer
KQR	Karara	Australia	Karara Airport
KQT	Bokhtar	Tajikistan	Bokhtar International Airport
KRB		Australia	Karumba Airport
KRC	Sungai Penuh	Indonesia	Departi Parbo Airport
KRE	Kirundo	Burundi	Kirundo Airport
KRF	Nyland	Sweden	Kramfors-Sollefteå Höga Kusten Airport
KRI	Kikori	Papua New Guinea	Kikori Airport
KRK	Balice	Poland	Kraków John Paul II International Airport
KRL	Korla	China	Korla Licheng Airport
KRN	Kiruna	Sweden	Kiruna Airport
KRO	Kurgan	Russia	Kurgan Airport
KRP	Karup	Denmark	Midtjyllands Airport / Air Base Karup
KRR	Krasnodar	Russia	Krasnodar Pashkovsky International Airport
KRS	Kristiansand(Kjevik)	Norway	Kristiansand Airport
KRT	Khartoum	Sudan	Khartoum International Airport
KRW	Turkmenbaşy	Turkmenistan	Turkmenbaşy International Airport
KRY	Karamay	China	Karamay Airport
KSA	Okat	Micronesia	Kosrae International Airport
KSC	Košice	Slovakia	Košice International Airport
KSD	Karlstad	Sweden	Karlstad Airport
KSF	Calden	Germany	Kassel Airport
KSH	Kermanshah	Iran	Shahid Ashrafi Esfahani Airport
KSJ	Kasos Island	Greece	Kasos Airport
KSL	Kassala	Sudan	Kassala Airport
KSM	St Mary's	United States	St Mary's Airport
KSN	Kostanay	Kazakhstan	Kostanay International Airport
KSO	Argos Orestiko	Greece	Kastoria National Airport Aristotle
KSQ	Karshi	Uzbekistan	Karshi Airport
KSR	Benteng	Indonesia	Selayar - Haji Aroeppala Airport
KSU	Kvernberget	Norway	Kristiansund Airport, Kvernberget
KSY	Kars	Turkey	Kars Airport
KSZ	Kotlas	Russia	Kotlas Airport
KTA	Karratha	Australia	Karratha Airport
KTB	Thorne Bay	United States	Thorne Bay Seaplane Base
KTD	Kitadaitōjima	Japan	Kitadaito Airport
KTG	Ketapang	Indonesia	Rahadi Osman Airport
KTI	Phnom Penh (Boeng Khyang)	Cambodia	Techo International Airport
KTM	Kathmandu	Nepal	Tribhuvan International Airport
KTN	Ketchikan	United States	Ketchikan International Airport
KTP	Tinson Pen	Jamaica	Tinson Pen Airport
KTS	Brevig Mission	United States	Brevig Mission Airport
KTT	Kittilä	Finland	Kittilä International Airport
KTW	Katowice	Poland	Katowice Wojciech Korfanty International Airport
KUA	Kuantan	Malaysia	Kuantan Airport
KUD	Kudat	Malaysia	Kudat Airport
KUF	Samara	Russia	Kurumoch International Airport
KUG	Kubin Island	Australia	Kubin Island Airport
KUH	Kushiro	Japan	Kushiro Airport
KUK	Kasigluk	United States	Kasigluk Airport
KUL	Sepang	Malaysia	Kuala Lumpur International Airport
KUM	Yakushima	Japan	Yakushima Airport
KUN	Kaunas	Lithuania	Kaunas International Airport
KUO	Kuopio / Siilinjärvi	Finland	Kuopio Airport
KUS	Kulusuk	Greenland	Kulusuk Airport
KUT	Kopitnari	Georgia	David the Builder Kutaisi International Airport
KUU	Bhuntar	India	Kullu Manali Airport
KUV	Gunsan	South Korea	Gunsan Airport / Gunsan Air Base
KUZ	Kuummiut	Greenland	Kuummiut Heliport
KVA	Kavala	Greece	Kavala Alexander the Great International Airport
KVC	King Cove	United States	King Cove Airport
KVG	Kavieng	Papua New Guinea	Kavieng Airport
KVK	Apatity	Russia	Kirovsk-Apatity Airport
KVL	Kivalina	United States	Kivalina Airport
KVM	Markovo	Russia	Markovo Airport
KVO	Kraljevo	Serbia	Morava Airport
KVX	Kirov	Russia	Pobedilovo Airport
KWA	Kwajalein	Marshall Islands	Bucholz Army Air Field
KWB	Karimunjawa	Indonesia	Dewadaru Airport
KWE	Guiyang (Nanming)	China	Guiyang Longdongbao International Airport
KWG	Kryvyi Rih	Ukraine	Kryvyi Rih International Airport
KWI	Kuwait City	Kuwait	Kuwait International Airport
KWJ	Gwangju	South Korea	Gwangju Airport
KWK	Kwigillingok	United States	Kwigillingok Airport
KWL	Guilin (Lingui)	China	Guilin Liangjiang International Airport
KWM	Kowanyama	Australia	Kowanyama Airport
KWN	Quinhagak	United States	Quinhagak Airport
KWP	West Point	United States	West Point Village Seaplane Base
KWT	Kwethluk	United States	Kwethluk Airport
KWZ	Kolwezi	Democratic Republic of the Congo	Kolwezi Airport
KXA	Kasaan	United States	Kasaan Seaplane Base
KXB	Kolaka	Indonesia	Sangia Nibandera Airport
KXF	Koro Island	Fiji	Koro Island Airport
KXK	Komsomolsk-on-Amur	Russia	Komsomolsk-on-Amur Airport
KXO	Kisoro	Uganda	Kisoro Airport
KYA	Konya	Turkey	Konya Airport
KYD	Orchid Island	Taiwan	Lanyu Airport
KYK	Karluk	United States	Karluk Airport
KYP	Kyaukpyu	Myanmar	Kyaukpyu Airport
KYS	Kayes	Mali	Kayes Dag Dag Airport
KYU	Koyukuk	United States	Koyukuk Airport
KYZ	Kyzyl	Russia	Kyzyl Airport
KZB	Zachar Bay	United States	Zachar Bay Seaplane Base
KZI	Kozani	Greece	Kozani National Airport Filippos
KZN	Kazan	Russia	Kazan International Airport
KZO	Kyzylorda	Kazakhstan	Korkyt Ata International Airport
KZR	Altıntaş	Turkey	Zafer Airport
KZS	Kastelorizo Island	Greece	Kastelorizo Airport
LAD	Luanda	Angola	Quatro de Fevereiro International Airport
LAE	Lae	Papua New Guinea	Nadzab Tomodachi International Airport
LAF	West Lafayette	United States	Purdue University Airport
LAJ	Lages	Brazil	Lages Airport
LAK	Aklavik	Canada	Aklavik/Freddie Carmichael Airport
LAL	Lakeland	United States	Lakeland Linder International Airport
LAN	Lansing	United States	Capital Region International Airport
LAO	Laoag City	Philippines	Laoag International Airport
LAP	La Paz	Mexico	Manuel Márquez de León International Airport
LAQ	Al Albraq	Libya	Al Abraq International Airport
LAR	Laramie	United States	Laramie Regional Airport
LAS	Las Vegas	United States	Harry Reid International Airport
LAU	Lamu	Kenya	Manda Airport
LAW	Lawton	United States	Lawton Fort Sill Regional Airport
LAX	Los Angeles	United States	Los Angeles International Airport
